cwe_id,ano,cves_count,cwe_nome_curto,cwe_label,is_top10
CWE-1285,2020,1,CWE-1285,CWE-1285,False
CWE-1285,2022,4,CWE-1285,CWE-1285,False
CWE-1285,2023,5,CWE-1285,CWE-1285,False
CWE-1285,2024,10,CWE-1285,CWE-1285,False
CWE-1285,2025,17,CWE-1285,CWE-1285,False
CWE-1286,2020,1,CWE-1286,CWE-1286,False
CWE-1286,2021,4,CWE-1286,CWE-1286,False
CWE-1286,2022,3,CWE-1286,CWE-1286,False
CWE-1286,2023,9,CWE-1286,CWE-1286,False
CWE-1286,2024,17,CWE-1286,CWE-1286,False
CWE-1286,2025,20,CWE-1286,CWE-1286,False
CWE-1287,2021,5,CWE-1287,CWE-1287,False
CWE-1287,2022,6,CWE-1287,CWE-1287,False
CWE-1287,2023,12,CWE-1287,CWE-1287,False
CWE-1287,2024,29,CWE-1287,CWE-1287,False
CWE-1287,2025,57,CWE-1287,CWE-1287,False
CWE-1288,2021,1,CWE-1288,CWE-1288,False
CWE-1288,2022,1,CWE-1288,CWE-1288,False
CWE-1288,2023,4,CWE-1288,CWE-1288,False
CWE-1288,2024,9,CWE-1288,CWE-1288,False
CWE-1288,2025,4,CWE-1288,CWE-1288,False
CWE-1289,2022,1,CWE-1289,CWE-1289,False
CWE-1289,2024,6,CWE-1289,CWE-1289,False
CWE-129,2003,1,CWE-129,CWE-129,False
CWE-129,2005,1,CWE-129,CWE-129,False
CWE-129,2007,1,CWE-129,CWE-129,False
CWE-129,2009,1,CWE-129,CWE-129,False
CWE-129,2010,1,CWE-129,CWE-129,False
CWE-129,2011,1,CWE-129,CWE-129,False
CWE-129,2013,1,CWE-129,CWE-129,False
CWE-129,2014,7,CWE-129,CWE-129,False
CWE-129,2015,2,CWE-129,CWE-129,False
CWE-129,2016,6,CWE-129,CWE-129,False
CWE-129,2017,23,CWE-129,CWE-129,False
CWE-129,2018,35,CWE-129,CWE-129,False
CWE-129,2019,41,CWE-129,CWE-129,False
CWE-129,2020,99,CWE-129,CWE-129,False
CWE-129,2021,33,CWE-129,CWE-129,False
CWE-129,2022,50,CWE-129,CWE-129,False
CWE-129,2023,66,CWE-129,CWE-129,False
CWE-129,2024,103,CWE-129,CWE-129,False
CWE-129,2025,45,CWE-129,CWE-129,False
CWE-1291,2022,1,CWE-1291,CWE-1291,False
CWE-1295,2021,2,CWE-1295,CWE-1295,False
CWE-1295,2022,2,CWE-1295,CWE-1295,False
CWE-1295,2023,3,CWE-1295,CWE-1295,False
CWE-1295,2024,4,CWE-1295,CWE-1295,False
CWE-1295,2025,8,CWE-1295,CWE-1295,False
CWE-1298,2023,2,CWE-1298,CWE-1298,False
CWE-1299,2021,1,CWE-1299,CWE-1299,False
CWE-1299,2022,1,CWE-1299,CWE-1299,False
CWE-1299,2023,2,CWE-1299,CWE-1299,False
CWE-1299,2024,2,CWE-1299,CWE-1299,False
CWE-1299,2025,3,CWE-1299,CWE-1299,False
CWE-130,2018,1,CWE-130,CWE-130,False
CWE-130,2019,2,CWE-130,CWE-130,False
CWE-130,2020,3,CWE-130,CWE-130,False
CWE-130,2021,13,CWE-130,CWE-130,False
CWE-130,2022,13,CWE-130,CWE-130,False
CWE-130,2023,7,CWE-130,CWE-130,False
CWE-130,2024,17,CWE-130,CWE-130,False
CWE-130,2025,13,CWE-130,CWE-130,False
CWE-1300,2023,1,CWE-1300,CWE-1300,False
CWE-1300,2025,4,CWE-1300,CWE-1300,False
CWE-1301,2025,1,CWE-1301,CWE-1301,False
CWE-1303,2023,3,CWE-1303,CWE-1303,False
CWE-1304,2024,1,CWE-1304,CWE-1304,False
CWE-131,2001,3,CWE-131,CWE-131,False
CWE-131,2002,2,CWE-131,CWE-131,False
CWE-131,2003,1,CWE-131,CWE-131,False
CWE-131,2004,4,CWE-131,CWE-131,False
CWE-131,2005,3,CWE-131,CWE-131,False
CWE-131,2008,1,CWE-131,CWE-131,False
CWE-131,2014,1,CWE-131,CWE-131,False
CWE-131,2017,7,CWE-131,CWE-131,False
CWE-131,2018,3,CWE-131,CWE-131,False
CWE-131,2019,8,CWE-131,CWE-131,False
CWE-131,2020,16,CWE-131,CWE-131,False
CWE-131,2021,30,CWE-131,CWE-131,False
CWE-131,2022,22,CWE-131,CWE-131,False
CWE-131,2023,16,CWE-131,CWE-131,False
CWE-131,2024,19,CWE-131,CWE-131,False
CWE-131,2025,17,CWE-131,CWE-131,False
CWE-1310,2025,1,CWE-1310,CWE-1310,False
CWE-1313,2025,1,CWE-1313,CWE-1313,False
CWE-1319,2022,2,CWE-1319,CWE-1319,False
CWE-1319,2023,1,CWE-1319,CWE-1319,False
CWE-1319,2024,1,CWE-1319,CWE-1319,False
CWE-1319,2025,2,CWE-1319,CWE-1319,False
CWE-1320,2022,1,CWE-1320,CWE-1320,False
CWE-1320,2023,5,CWE-1320,CWE-1320,False
CWE-1321,2011,1,CWE-1321,CWE-1321,False
CWE-1321,2018,5,CWE-1321,CWE-1321,False
CWE-1321,2019,15,CWE-1321,CWE-1321,False
CWE-1321,2020,73,CWE-1321,CWE-1321,False
CWE-1321,2021,93,CWE-1321,CWE-1321,False
CWE-1321,2022,65,CWE-1321,CWE-1321,False
CWE-1321,2023,38,CWE-1321,CWE-1321,False
CWE-1321,2024,82,CWE-1321,CWE-1321,False
CWE-1321,2025,51,CWE-1321,CWE-1321,False
CWE-1323,2024,2,CWE-1323,CWE-1323,False
CWE-1325,2021,1,CWE-1325,CWE-1325,False
CWE-1325,2023,3,CWE-1325,CWE-1325,False
CWE-1325,2024,3,CWE-1325,CWE-1325,False
CWE-1325,2025,2,CWE-1325,CWE-1325,False
CWE-1326,2022,1,CWE-1326,CWE-1326,False
CWE-1326,2024,3,CWE-1326,CWE-1326,False
CWE-1326,2025,5,CWE-1326,CWE-1326,False
CWE-1327,2022,1,CWE-1327,CWE-1327,False
CWE-1327,2023,3,CWE-1327,CWE-1327,False
CWE-1327,2024,5,CWE-1327,CWE-1327,False
CWE-1327,2025,4,CWE-1327,CWE-1327,False
CWE-1328,2023,1,CWE-1328,CWE-1328,False
CWE-1328,2024,1,CWE-1328,CWE-1328,False
CWE-1328,2025,3,CWE-1328,CWE-1328,False
CWE-1329,2021,1,CWE-1329,CWE-1329,False
CWE-1329,2022,1,CWE-1329,CWE-1329,False
CWE-1332,2024,2,CWE-1332,CWE-1332,False
CWE-1332,2025,1,CWE-1332,CWE-1332,False
CWE-1333,2015,3,CWE-1333,CWE-1333,False
CWE-1333,2017,3,CWE-1333,CWE-1333,False
CWE-1333,2018,6,CWE-1333,CWE-1333,False
CWE-1333,2019,4,CWE-1333,CWE-1333,False
CWE-1333,2020,16,CWE-1333,CWE-1333,False
CWE-1333,2021,59,CWE-1333,CWE-1333,False
CWE-1333,2022,65,CWE-1333,CWE-1333,False
CWE-1333,2023,68,CWE-1333,CWE-1333,False
CWE-1333,2024,77,CWE-1333,CWE-1333,False
CWE-1333,2025,67,CWE-1333,CWE-1333,False
CWE-1334,2022,1,CWE-1334,CWE-1334,False
CWE-1335,2016,1,CWE-1335,CWE-1335,False
CWE-1335,2023,2,CWE-1335,CWE-1335,False
CWE-1335,2025,1,CWE-1335,CWE-1335,False
CWE-1336,2021,2,CWE-1336,CWE-1336,False
CWE-1336,2022,7,CWE-1336,CWE-1336,False
CWE-1336,2023,13,CWE-1336,CWE-1336,False
CWE-1336,2024,32,CWE-1336,CWE-1336,False
CWE-1336,2025,49,CWE-1336,CWE-1336,False
CWE-134,2002,1,CWE-134,CWE-134,False
CWE-134,2003,2,CWE-134,CWE-134,False
CWE-134,2004,5,CWE-134,CWE-134,False
CWE-134,2005,4,CWE-134,CWE-134,False
CWE-134,2006,17,CWE-134,CWE-134,False
CWE-134,2007,31,CWE-134,CWE-134,False
CWE-134,2008,33,CWE-134,CWE-134,False
CWE-134,2009,24,CWE-134,CWE-134,False
CWE-134,2010,14,CWE-134,CWE-134,False
CWE-134,2011,11,CWE-134,CWE-134,False
CWE-134,2012,13,CWE-134,CWE-134,False
CWE-134,2013,12,CWE-134,CWE-134,False
CWE-134,2014,6,CWE-134,CWE-134,False
CWE-134,2015,8,CWE-134,CWE-134,False
CWE-134,2016,7,CWE-134,CWE-134,False
CWE-134,2017,16,CWE-134,CWE-134,False
CWE-134,2018,21,CWE-134,CWE-134,False
CWE-134,2019,16,CWE-134,CWE-134,False
CWE-134,2020,14,CWE-134,CWE-134,False
CWE-134,2021,15,CWE-134,CWE-134,False
CWE-134,2022,32,CWE-134,CWE-134,False
CWE-134,2023,29,CWE-134,CWE-134,False
CWE-134,2024,21,CWE-134,CWE-134,False
CWE-134,2025,14,CWE-134,CWE-134,False
CWE-1342,2022,1,CWE-1342,CWE-1342,False
CWE-1342,2023,1,CWE-1342,CWE-1342,False
CWE-1352,2022,1,CWE-1352,CWE-1352,False
CWE-1357,2024,3,CWE-1357,CWE-1357,False
CWE-1357,2025,1,CWE-1357,CWE-1357,False
CWE-138,2016,1,CWE-138,CWE-138,False
CWE-138,2022,2,CWE-138,CWE-138,False
CWE-138,2023,3,CWE-138,CWE-138,False
CWE-138,2024,2,CWE-138,CWE-138,False
CWE-138,2025,2,CWE-138,CWE-138,False
CWE-1384,2024,1,CWE-1384,CWE-1384,False
CWE-1384,2025,1,CWE-1384,CWE-1384,False
CWE-1385,2014,1,CWE-1385,CWE-1385,False
CWE-1385,2023,8,CWE-1385,CWE-1385,False
CWE-1385,2024,4,CWE-1385,CWE-1385,False
CWE-1385,2025,7,CWE-1385,CWE-1385,False
CWE-1386,2022,1,CWE-1386,CWE-1386,False
CWE-1386,2023,10,CWE-1386,CWE-1386,False
CWE-1386,2024,2,CWE-1386,CWE-1386,False
CWE-1389,2024,2,CWE-1389,CWE-1389,False
CWE-1390,2022,2,CWE-1390,CWE-1390,False
CWE-1390,2023,6,CWE-1390,CWE-1390,False
CWE-1390,2024,24,CWE-1390,CWE-1390,False
CWE-1390,2025,27,CWE-1390,CWE-1390,False
CWE-1391,2022,1,CWE-1391,CWE-1391,False
CWE-1391,2023,5,CWE-1391,CWE-1391,False
CWE-1391,2024,18,CWE-1391,CWE-1391,False
CWE-1391,2025,14,CWE-1391,CWE-1391,False
CWE-1392,2018,1,CWE-1392,CWE-1392,False
CWE-1392,2021,1,CWE-1392,CWE-1392,False
CWE-1392,2022,1,CWE-1392,CWE-1392,False
CWE-1392,2023,6,CWE-1392,CWE-1392,False
CWE-1392,2024,26,CWE-1392,CWE-1392,False
CWE-1392,2025,40,CWE-1392,CWE-1392,False
CWE-1393,2022,1,CWE-1393,CWE-1393,False
CWE-1393,2023,6,CWE-1393,CWE-1393,False
CWE-1393,2024,10,CWE-1393,CWE-1393,False
CWE-1393,2025,12,CWE-1393,CWE-1393,False
CWE-1394,2023,1,CWE-1394,CWE-1394,False
CWE-1394,2024,5,CWE-1394,CWE-1394,False
CWE-1394,2025,6,CWE-1394,CWE-1394,False
CWE-14,2023,8,CWE-14,CWE-14,False
CWE-140,2023,4,CWE-140,CWE-140,False
CWE-140,2024,6,CWE-140,CWE-140,False
CWE-140,2025,4,CWE-140,CWE-140,False
CWE-141,2020,1,CWE-141,CWE-141,False
CWE-141,2022,3,CWE-141,CWE-141,False
CWE-141,2023,1,CWE-141,CWE-141,False
CWE-141,2024,1,CWE-141,CWE-141,False
CWE-141,2025,2,CWE-141,CWE-141,False
CWE-142,2025,2,CWE-142,CWE-142,False
CWE-143,2025,1,CWE-143,CWE-143,False
CWE-144,2023,1,CWE-144,CWE-144,False
CWE-144,2025,1,CWE-144,CWE-144,False
CWE-146,2022,1,CWE-146,CWE-146,False
CWE-146,2023,3,CWE-146,CWE-146,False
CWE-146,2024,2,CWE-146,CWE-146,False
CWE-146,2025,2,CWE-146,CWE-146,False
CWE-147,2023,1,CWE-147,CWE-147,False
CWE-147,2024,3,CWE-147,CWE-147,False
CWE-147,2025,1,CWE-147,CWE-147,False
CWE-148,2023,1,CWE-148,CWE-148,False
CWE-148,2024,1,CWE-148,CWE-148,False
CWE-149,2018,1,CWE-149,CWE-149,False
CWE-149,2023,1,CWE-149,CWE-149,False
CWE-149,2025,2,CWE-149,CWE-149,False
CWE-15,2021,4,CWE-15,CWE-15,False
CWE-15,2022,1,CWE-15,CWE-15,False
CWE-15,2023,9,CWE-15,CWE-15,False
CWE-15,2024,21,CWE-15,CWE-15,False
CWE-15,2025,9,CWE-15,CWE-15,False
CWE-150,2017,1,CWE-150,CWE-150,False
CWE-150,2020,1,CWE-150,CWE-150,False
CWE-150,2021,2,CWE-150,CWE-150,False
CWE-150,2022,1,CWE-150,CWE-150,False
CWE-150,2023,6,CWE-150,CWE-150,False
CWE-150,2024,13,CWE-150,CWE-150,False
CWE-150,2025,12,CWE-150,CWE-150,False
CWE-153,2025,4,CWE-153,CWE-153,False
CWE-154,2024,1,CWE-154,CWE-154,False
CWE-155,2019,1,CWE-155,CWE-155,False
CWE-155,2020,1,CWE-155,CWE-155,False
CWE-155,2022,1,CWE-155,CWE-155,False
CWE-155,2024,5,CWE-155,CWE-155,False
CWE-155,2025,6,CWE-155,CWE-155,False
CWE-156,2025,5,CWE-156,CWE-156,False
CWE-157,2025,1,CWE-157,CWE-157,False
CWE-158,2020,3,CWE-158,CWE-158,False
CWE-158,2022,3,CWE-158,CWE-158,False
CWE-158,2023,1,CWE-158,CWE-158,False
CWE-158,2024,3,CWE-158,CWE-158,False
CWE-158,2025,7,CWE-158,CWE-158,False
CWE-159,2019,1,CWE-159,CWE-159,False
CWE-159,2020,4,CWE-159,CWE-159,False
CWE-159,2021,2,CWE-159,CWE-159,False
CWE-159,2024,1,CWE-159,CWE-159,False
CWE-159,2025,2,CWE-159,CWE-159,False
CWE-16,1999,7,CWE-16,CWE-16,False
CWE-16,2000,1,CWE-16,CWE-16,False
CWE-16,2002,9,CWE-16,CWE-16,False
CWE-16,2003,12,CWE-16,CWE-16,False
CWE-16,2004,5,CWE-16,CWE-16,False
CWE-16,2005,3,CWE-16,CWE-16,False
CWE-16,2006,6,CWE-16,CWE-16,False
CWE-16,2007,37,CWE-16,CWE-16,False
CWE-16,2008,39,CWE-16,CWE-16,False
CWE-16,2009,42,CWE-16,CWE-16,False
CWE-16,2010,21,CWE-16,CWE-16,False
CWE-16,2011,30,CWE-16,CWE-16,False
CWE-16,2012,18,CWE-16,CWE-16,False
CWE-16,2013,17,CWE-16,CWE-16,False
CWE-16,2014,4,CWE-16,CWE-16,False
CWE-16,2015,1,CWE-16,CWE-16,False
CWE-16,2016,2,CWE-16,CWE-16,False
CWE-16,2017,4,CWE-16,CWE-16,False
CWE-16,2018,6,CWE-16,CWE-16,False
CWE-16,2019,18,CWE-16,CWE-16,False
CWE-16,2020,6,CWE-16,CWE-16,False
CWE-16,2021,7,CWE-16,CWE-16,False
CWE-16,2022,7,CWE-16,CWE-16,False
CWE-16,2023,6,CWE-16,CWE-16,False
CWE-16,2024,5,CWE-16,CWE-16,False
CWE-16,2025,2,CWE-16,CWE-16,False
CWE-164,2025,2,CWE-164,CWE-164,False
CWE-166,2024,1,CWE-166,CWE-166,False
CWE-167,2023,3,CWE-167,CWE-167,False
CWE-167,2025,2,CWE-167,CWE-167,False
CWE-168,2023,2,CWE-168,CWE-168,False
CWE-17,2005,2,CWE-17,CWE-17,False
CWE-17,2006,1,CWE-17,CWE-17,False
CWE-17,2010,1,CWE-17,CWE-17,False
CWE-17,2013,6,CWE-17,CWE-17,False
CWE-17,2014,33,CWE-17,CWE-17,False
CWE-17,2015,111,CWE-17,CWE-17,False
CWE-17,2016,10,CWE-17,CWE-17,False
CWE-17,2020,1,CWE-17,CWE-17,False
CWE-170,2019,3,CWE-170,CWE-170,False
CWE-170,2020,3,CWE-170,CWE-170,False
CWE-170,2021,11,CWE-170,CWE-170,False
CWE-170,2022,1,CWE-170,CWE-170,False
CWE-170,2023,6,CWE-170,CWE-170,False
CWE-170,2024,5,CWE-170,CWE-170,False
CWE-170,2025,5,CWE-170,CWE-170,False
CWE-172,2016,4,CWE-172,CWE-172,False
CWE-172,2018,4,CWE-172,CWE-172,False
CWE-172,2019,3,CWE-172,CWE-172,False
CWE-172,2021,1,CWE-172,CWE-172,False
CWE-172,2024,1,CWE-172,CWE-172,False
CWE-172,2025,2,CWE-172,CWE-172,False
CWE-173,2023,2,CWE-173,CWE-173,False
CWE-173,2024,1,CWE-173,CWE-173,False
CWE-176,2017,1,CWE-176,CWE-176,False
CWE-176,2020,1,CWE-176,CWE-176,False
CWE-176,2022,1,CWE-176,CWE-176,False
CWE-176,2023,4,CWE-176,CWE-176,False
CWE-176,2024,4,CWE-176,CWE-176,False
CWE-176,2025,2,CWE-176,CWE-176,False
CWE-177,2018,1,CWE-177,CWE-177,False
CWE-177,2022,2,CWE-177,CWE-177,False
CWE-177,2024,2,CWE-177,CWE-177,False
CWE-177,2025,1,CWE-177,CWE-177,False
CWE-178,2000,3,CWE-178,CWE-178,False
CWE-178,2001,3,CWE-178,CWE-178,False
CWE-178,2002,3,CWE-178,CWE-178,False
CWE-178,2003,1,CWE-178,CWE-178,False
CWE-178,2004,3,CWE-178,CWE-178,False
CWE-178,2005,1,CWE-178,CWE-178,False
CWE-178,2007,1,CWE-178,CWE-178,False
CWE-178,2017,1,CWE-178,CWE-178,False
CWE-178,2018,2,CWE-178,CWE-178,False
CWE-178,2019,1,CWE-178,CWE-178,False
CWE-178,2020,3,CWE-178,CWE-178,False
CWE-178,2021,8,CWE-178,CWE-178,False
CWE-178,2022,2,CWE-178,CWE-178,False
CWE-178,2023,3,CWE-178,CWE-178,False
CWE-178,2024,7,CWE-178,CWE-178,False
CWE-178,2025,7,CWE-178,CWE-178,False
CWE-179,2022,1,CWE-179,CWE-179,False
CWE-179,2024,1,CWE-179,CWE-179,False
CWE-179,2025,1,CWE-179,CWE-179,False
CWE-18,2014,1,CWE-18,CWE-18,False
CWE-18,2015,3,CWE-18,CWE-18,False
CWE-18,2016,1,CWE-18,CWE-18,False
CWE-18,2019,1,CWE-18,CWE-18,False
CWE-180,2022,2,CWE-180,CWE-180,False
CWE-180,2024,1,CWE-180,CWE-180,False
CWE-180,2025,3,CWE-180,CWE-180,False
CWE-182,2020,1,CWE-182,CWE-182,False
CWE-182,2024,1,CWE-182,CWE-182,False
CWE-183,2020,2,CWE-183,CWE-183,False
CWE-183,2021,2,CWE-183,CWE-183,False
CWE-183,2022,3,CWE-183,CWE-183,False
CWE-183,2023,2,CWE-183,CWE-183,False
CWE-183,2024,3,CWE-183,CWE-183,False
CWE-183,2025,3,CWE-183,CWE-183,False
CWE-184,2015,1,CWE-184,CWE-184,False
CWE-184,2016,2,CWE-184,CWE-184,False
CWE-184,2017,5,CWE-184,CWE-184,False
CWE-184,2018,4,CWE-184,CWE-184,False
CWE-184,2019,1,CWE-184,CWE-184,False
CWE-184,2020,3,CWE-184,CWE-184,False
CWE-184,2021,6,CWE-184,CWE-184,False
CWE-184,2022,7,CWE-184,CWE-184,False
CWE-184,2023,9,CWE-184,CWE-184,False
CWE-184,2024,10,CWE-184,CWE-184,False
CWE-184,2025,13,CWE-184,CWE-184,False
CWE-185,2015,2,CWE-185,CWE-185,False
CWE-185,2018,10,CWE-185,CWE-185,False
CWE-185,2019,2,CWE-185,CWE-185,False
CWE-185,2020,5,CWE-185,CWE-185,False
CWE-185,2021,1,CWE-185,CWE-185,False
CWE-185,2024,3,CWE-185,CWE-185,False
CWE-185,2025,2,CWE-185,CWE-185,False
CWE-186,2025,1,CWE-186,CWE-186,False
CWE-187,2022,1,CWE-187,CWE-187,False
CWE-187,2024,2,CWE-187,CWE-187,False
CWE-187,2025,1,CWE-187,CWE-187,False
CWE-189,2002,5,Numeric Errors,CWE-189 - Numeric Errors,False
CWE-189,2003,4,Numeric Errors,CWE-189 - Numeric Errors,False
CWE-189,2004,1,Numeric Errors,CWE-189 - Numeric Errors,False
CWE-189,2005,16,Numeric Errors,CWE-189 - Numeric Errors,False
CWE-189,2006,39,Numeric Errors,CWE-189 - Numeric Errors,False
CWE-189,2007,98,Numeric Errors,CWE-189 - Numeric Errors,False
CWE-189,2008,149,Numeric Errors,CWE-189 - Numeric Errors,False
CWE-189,2009,154,Numeric Errors,CWE-189 - Numeric Errors,False
CWE-189,2010,125,Numeric Errors,CWE-189 - Numeric Errors,False
CWE-189,2011,121,Numeric Errors,CWE-189 - Numeric Errors,False
CWE-189,2012,125,Numeric Errors,CWE-189 - Numeric Errors,False
CWE-189,2013,130,Numeric Errors,CWE-189 - Numeric Errors,False
CWE-189,2014,103,Numeric Errors,CWE-189 - Numeric Errors,False
CWE-189,2015,107,Numeric Errors,CWE-189 - Numeric Errors,False
CWE-189,2016,36,Numeric Errors,CWE-189 - Numeric Errors,False
CWE-189,2019,4,Numeric Errors,CWE-189 - Numeric Errors,False
CWE-189,2020,1,Numeric Errors,CWE-189 - Numeric Errors,False
CWE-189,2022,2,Numeric Errors,CWE-189 - Numeric Errors,False
CWE-189,2025,9,Numeric Errors,CWE-189 - Numeric Errors,False
CWE-19,1999,1,CWE-19,CWE-19,False
CWE-19,2005,1,CWE-19,CWE-19,False
CWE-19,2006,2,CWE-19,CWE-19,False
CWE-19,2007,1,CWE-19,CWE-19,False
CWE-19,2009,2,CWE-19,CWE-19,False
CWE-19,2010,1,CWE-19,CWE-19,False
CWE-19,2012,2,CWE-19,CWE-19,False
CWE-19,2013,2,CWE-19,CWE-19,False
CWE-19,2014,33,CWE-19,CWE-19,False
CWE-19,2015,69,CWE-19,CWE-19,False
CWE-19,2016,67,CWE-19,CWE-19,False
CWE-19,2017,1,CWE-19,CWE-19,False
CWE-19,2018,13,CWE-19,CWE-19,False
CWE-19,2019,32,CWE-19,CWE-19,False
CWE-19,2020,3,CWE-19,CWE-19,False
CWE-19,2021,1,CWE-19,CWE-19,False
CWE-19,2023,1,CWE-19,CWE-19,False
CWE-19,2025,1,CWE-19,CWE-19,False
CWE-190,2002,3,Integer Overflow,CWE-190 - Integer Overflow,False
CWE-190,2004,3,Integer Overflow,CWE-190 - Integer Overflow,False
CWE-190,2005,4,Integer Overflow,CWE-190 - Integer Overflow,False
CWE-190,2006,3,Integer Overflow,CWE-190 - Integer Overflow,False
CWE-190,2007,8,Integer Overflow,CWE-190 - Integer Overflow,False
CWE-190,2008,12,Integer Overflow,CWE-190 - Integer Overflow,False
CWE-190,2009,7,Integer Overflow,CWE-190 - Integer Overflow,False
CWE-190,2010,23,Integer Overflow,CWE-190 - Integer Overflow,False
CWE-190,2011,21,Integer Overflow,CWE-190 - Integer Overflow,False
CWE-190,2012,16,Integer Overflow,CWE-190 - Integer Overflow,False
CWE-190,2013,21,Integer Overflow,CWE-190 - Integer Overflow,False
CWE-190,2014,24,Integer Overflow,CWE-190 - Integer Overflow,False
CWE-190,2015,46,Integer Overflow,CWE-190 - Integer Overflow,False
CWE-190,2016,140,Integer Overflow,CWE-190 - Integer Overflow,False
CWE-190,2017,225,Integer Overflow,CWE-190 - Integer Overflow,False
CWE-190,2018,666,Integer Overflow,CWE-190 - Integer Overflow,False
CWE-190,2019,213,Integer Overflow,CWE-190 - Integer Overflow,False
CWE-190,2020,202,Integer Overflow,CWE-190 - Integer Overflow,False
CWE-190,2021,277,Integer Overflow,CWE-190 - Integer Overflow,False
CWE-190,2022,254,Integer Overflow,CWE-190 - Integer Overflow,False
CWE-190,2023,266,Integer Overflow,CWE-190 - Integer Overflow,False
CWE-190,2024,247,Integer Overflow,CWE-190 - Integer Overflow,False
CWE-190,2025,201,Integer Overflow,CWE-190 - Integer Overflow,False
CWE-191,2004,3,CWE-191,CWE-191,False
CWE-191,2005,2,CWE-191,CWE-191,False
CWE-191,2007,1,CWE-191,CWE-191,False
CWE-191,2009,1,CWE-191,CWE-191,False
CWE-191,2010,3,CWE-191,CWE-191,False
CWE-191,2011,3,CWE-191,CWE-191,False
CWE-191,2013,2,CWE-191,CWE-191,False
CWE-191,2014,5,CWE-191,CWE-191,False
CWE-191,2015,8,CWE-191,CWE-191,False
CWE-191,2016,5,CWE-191,CWE-191,False
CWE-191,2017,15,CWE-191,CWE-191,False
CWE-191,2018,23,CWE-191,CWE-191,False
CWE-191,2019,26,CWE-191,CWE-191,False
CWE-191,2020,26,CWE-191,CWE-191,False
CWE-191,2021,34,CWE-191,CWE-191,False
CWE-191,2022,39,CWE-191,CWE-191,False
CWE-191,2023,53,CWE-191,CWE-191,False
CWE-191,2024,68,CWE-191,CWE-191,False
CWE-191,2025,58,CWE-191,CWE-191,False
CWE-192,2014,2,CWE-192,CWE-192,False
CWE-192,2021,1,CWE-192,CWE-192,False
CWE-192,2022,1,CWE-192,CWE-192,False
CWE-193,1999,1,CWE-193,CWE-193,False
CWE-193,2001,3,CWE-193,CWE-193,False
CWE-193,2002,6,CWE-193,CWE-193,False
CWE-193,2003,4,CWE-193,CWE-193,False
CWE-193,2004,3,CWE-193,CWE-193,False
CWE-193,2005,1,CWE-193,CWE-193,False
CWE-193,2006,1,CWE-193,CWE-193,False
CWE-193,2007,1,CWE-193,CWE-193,False
CWE-193,2008,2,CWE-193,CWE-193,False
CWE-193,2009,1,CWE-193,CWE-193,False
CWE-193,2010,4,CWE-193,CWE-193,False
CWE-193,2011,3,CWE-193,CWE-193,False
CWE-193,2013,1,CWE-193,CWE-193,False
CWE-193,2014,2,CWE-193,CWE-193,False
CWE-193,2015,2,CWE-193,CWE-193,False
CWE-193,2016,1,CWE-193,CWE-193,False
CWE-193,2017,4,CWE-193,CWE-193,False
CWE-193,2018,7,CWE-193,CWE-193,False
CWE-193,2019,13,CWE-193,CWE-193,False
CWE-193,2020,13,CWE-193,CWE-193,False
CWE-193,2021,12,CWE-193,CWE-193,False
CWE-193,2022,19,CWE-193,CWE-193,False
CWE-193,2023,14,CWE-193,CWE-193,False
CWE-193,2024,27,CWE-193,CWE-193,False
CWE-193,2025,13,CWE-193,CWE-193,False
CWE-194,2018,1,CWE-194,CWE-194,False
CWE-194,2020,1,CWE-194,CWE-194,False
CWE-194,2021,1,CWE-194,CWE-194,False
CWE-194,2022,1,CWE-194,CWE-194,False
CWE-194,2025,1,CWE-194,CWE-194,False
CWE-195,2011,1,CWE-195,CWE-195,False
CWE-195,2016,1,CWE-195,CWE-195,False
CWE-195,2020,2,CWE-195,CWE-195,False
CWE-195,2022,1,CWE-195,CWE-195,False
CWE-195,2023,4,CWE-195,CWE-195,False
CWE-195,2024,1,CWE-195,CWE-195,False
CWE-195,2025,6,CWE-195,CWE-195,False
CWE-196,2020,2,CWE-196,CWE-196,False
CWE-196,2022,1,CWE-196,CWE-196,False
CWE-196,2023,1,CWE-196,CWE-196,False
CWE-197,2020,1,CWE-197,CWE-197,False
CWE-197,2022,4,CWE-197,CWE-197,False
CWE-197,2023,4,CWE-197,CWE-197,False
CWE-197,2024,24,CWE-197,CWE-197,False
CWE-197,2025,4,CWE-197,CWE-197,False
CWE-198,2025,1,CWE-198,CWE-198,False
CWE-199,2014,2,CWE-199,CWE-199,False
CWE-199,2015,1,CWE-199,CWE-199,False
CWE-199,2016,3,CWE-199,CWE-199,False
CWE-199,2024,1,CWE-199,CWE-199,False
CWE-199,2025,1,CWE-199,CWE-199,False
CWE-20,1999,8,Improper Input Validation,CWE-20 - Improper Input Validation,True
CWE-20,2000,3,Improper Input Validation,CWE-20 - Improper Input Validation,True
CWE-20,2001,5,Improper Input Validation,CWE-20 - Improper Input Validation,True
CWE-20,2002,32,Improper Input Validation,CWE-20 - Improper Input Validation,True
CWE-20,2003,32,Improper Input Validation,CWE-20 - Improper Input Validation,True
CWE-20,2004,16,Improper Input Validation,CWE-20 - Improper Input Validation,True
CWE-20,2005,29,Improper Input Validation,CWE-20 - Improper Input Validation,True
CWE-20,2006,70,Improper Input Validation,CWE-20 - Improper Input Validation,True
